time_utc,temperature_2m,relative_humidity_2m,dew_point_2m,windspeed_10m,windgusts_10m,winddirection_10m,precipitation,surface_pressure,latitude,longitude,lat_round,lon_round,time_hour
2025-09-08 13:00:00+00:00,31.7,55.0,21.6,11.6,28.8,309.0,0.0,1007.4,35.78,0.54,35.8,0.5,2025-09-08 13:00:00+00:00
2025-09-08 14:00:00+00:00,31.0,58.0,21.7,12.6,30.6,313.0,0.0,1007.1,35.78,0.54,35.8,0.5,2025-09-08 14:00:00+00:00
2025-09-08 15:00:00+00:00,31.0,57.0,21.6,12.5,31.7,314.0,0.0,1006.4,35.78,0.54,35.8,0.5,2025-09-08 15:00:00+00:00
2025-09-08 16:00:00+00:00,29.8,61.0,21.6,11.1,27.4,312.0,0.0,1006.5,35.78,0.54,35.8,0.5,2025-09-08 16:00:00+00:00
2025-09-08 17:00:00+00:00,28.1,67.0,21.5,10.7,21.6,311.0,0.0,1006.5,35.78,0.54,35.8,0.5,2025-09-08 17:00:00+00:00
2025-09-08 18:00:00+00:00,27.5,69.0,21.3,8.7,15.1,318.0,0.0,1006.8,35.78,0.54,35.8,0.5,2025-09-08 18:00:00+00:00
2025-09-08 19:00:00+00:00,27.0,70.0,21.0,6.0,11.9,319.0,0.0,1007.2,35.78,0.54,35.8,0.5,2025-09-08 19:00:00+00:00
2025-09-08 20:00:00+00:00,26.4,74.0,21.5,2.4,6.8,306.0,0.0,1007.6,35.78,0.54,35.8,0.5,2025-09-08 20:00:00+00:00
2025-09-08 21:00:00+00:00,26.6,69.0,20.4,3.1,7.6,234.0,0.0,1008.0,35.78,0.54,35.8,0.5,2025-09-08 21:00:00+00:00
2025-09-08 22:00:00+00:00,25.5,76.0,21.0,4.7,10.8,220.0,0.0,1007.9,35.78,0.54,35.8,0.5,2025-09-08 22:00:00+00:00
2025-09-08 23:00:00+00:00,25.3,81.0,21.8,7.0,12.2,230.0,0.0,1007.9,35.78,0.54,35.8,0.5,2025-09-08 23:00:00+00:00
2025-09-09 00:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 00:00:00+00:00
2025-09-09 01:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 01:00:00+00:00
2025-09-09 02:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 02:00:00+00:00
2025-09-09 03:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 03:00:00+00:00
2025-09-09 04:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 04:00:00+00:00
2025-09-09 05:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 05:00:00+00:00
2025-09-09 06:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 06:00:00+00:00
2025-09-09 07:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 07:00:00+00:00
2025-09-09 08:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 08:00:00+00:00
2025-09-09 09:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 09:00:00+00:00
2025-09-09 10:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 10:00:00+00:00
2025-09-09 11:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 11:00:00+00:00
2025-09-09 12:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 12:00:00+00:00
2025-09-09 13:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 13:00:00+00:00
2025-09-09 14:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 14:00:00+00:00
2025-09-09 15:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-09 15:00:00+00:00
